locusName	Pfam	Panther	ec	KO	GO	arabi-defline
Phvul.009G165100	PF03110	PTHR31251,PTHR31251:SF20			GO:0005634,GO:0003677	Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein
Phvul.009G165100	PF03110	PTHR31251,PTHR31251:SF20			GO:0005634,GO:0003677	Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein
Phvul.009G165100	PF03110	PTHR31251,PTHR31251:SF20			GO:0005634,GO:0003677	Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein
Phvul.009G165100	PF03110	PTHR31251,PTHR31251:SF20			GO:0005634,GO:0003677	Squamosa promoter-binding protein-like (SBP domain) transcription factor family protein
Phvul.009G191400	PF00231	PTHR11693,PTHR11693:SF22	3.6.3.14	K02136	GO:0046961,GO:0046933,GO:0045261,GO:0015986	gamma subunit of Mt ATP synthase
Phvul.009G145600	PF00646	PTHR32133,PTHR32133:SF89			GO:0005515	F-box family protein
Phvul.009G155400	PF14226,PF03171	PTHR10209,PTHR10209:SF129	4.2.3.19	K05282	GO:0055114,GO:0016491	gibberellin 20 oxidase 2
Phvul.009G046300	PF00076	PTHR24012,PTHR24012:SF421			GO:0003676	RNA-binding (RRM/RBD/RNP motifs) family protein
Phvul.009G045601		PTHR33641,PTHR33641:SF4				
Phvul.009G069401	PF01370	PTHR10366,PTHR10366:SF362	1.1.1.195		GO:0050662,GO:0003824	NAD(P)-binding Rossmann-fold superfamily protein
Phvul.009G069401	PF01370	PTHR10366,PTHR10366:SF362	1.1.1.195		GO:0050662,GO:0003824	NAD(P)-binding Rossmann-fold superfamily protein
Phvul.009G069401	PF01370	PTHR10366,PTHR10366:SF362	1.1.1.195		GO:0050662,GO:0003824	NAD(P)-binding Rossmann-fold superfamily protein
Phvul.009G018000	PF01363	PTHR22835,PTHR22835:SF196			GO:0046872	RING/FYVE/PHD zinc finger superfamily protein
Phvul.009G048200	PF12937				GO:0005515	
Phvul.009G101000	PF00227,PF09496	PTHR14582	3.4.25.1	K11507	GO:0051603,GO:0005839,GO:0004298,GO:0034508,GO:0000776	
Phvul.009G101000	PF00227,PF09496	PTHR14582	3.4.25.1		GO:0051603,GO:0005839,GO:0004298,GO:0034508,GO:0000776	
Phvul.009G015800	PF08646					Nucleic acid-binding, OB-fold-like protein
Phvul.009G190100	PF06549	PTHR31425,PTHR31425:SF3				Protein of unknown function (DUF1118)
Phvul.009G190100	PF06549	PTHR31425,PTHR31425:SF3				Protein of unknown function (DUF1118)
Phvul.009G163800	PF07189	PTHR20978,PTHR20978:SF0		K12832		Splicing factor 3B subunit 5/RDS3 complex subunit 10
Phvul.009G074000	PF05097	PTHR33696,PTHR33696:SF3				
Phvul.009G006400	PF00481	PTHR13832,PTHR13832:SF252	3.1.3.16		GO:0003824,GO:0006470,GO:0004722	Protein phosphatase 2C family protein
Phvul.009G179200	PF04535	PTHR11615,PTHR11615:SF147				Uncharacterised protein family (UPF0497)
Phvul.009G179200	PF04535	PTHR11615,PTHR11615:SF147				Uncharacterised protein family (UPF0497)
Phvul.009G004801	PF05920,PF07526	PTHR11850,PTHR11850:SF65			GO:0006355,GO:0003677	BEL1-like homeodomain 7
Phvul.009G067000	PF00622	PTHR12864,PTHR12864:SF23			GO:0005515	SPla/RYanodine receptor (SPRY) domain-containing protein
Phvul.009G240655	PF12796,PF13962	PTHR24177,PTHR24177:SF33				Ankyrin repeat family protein
Phvul.009G240655	PF12796,PF13962	PTHR24177,PTHR24177:SF33				Ankyrin repeat family protein
Phvul.009G185800	PF13616	PTHR10657	5.2.1.8	K09579		FKBP-like peptidyl-prolyl cis-trans isomerase family protein
Phvul.009G238800		PTHR33124,PTHR33124:SF4				sequence-specific DNA binding transcription factors;transcription regulators
Phvul.009G053900	PF14691,PF07992,PF01493,PF04898,PF01645,PF00310	PTHR11938,PTHR11938:SF109	1.4.1.14	K00264	GO:0055114,GO:0016491,GO:0008152,GO:0015930,GO:0006807,GO:0016638,GO:0006537	NADH-dependent glutamate synthase 1
Phvul.009G074533	PF13917	PTHR13491				zinc knuckle (CCHC-type) family protein
Phvul.009G074533	PF13917	PTHR13491				zinc knuckle (CCHC-type) family protein
Phvul.009G182100	PF12971,PF12972,PF05089	PTHR12872,PTHR12872:SF2	3.2.1.50	K01205		alpha-N-acetylglucosaminidase family / NAGLU family
Phvul.009G182100	PF12972,PF05089	PTHR12872,PTHR12872:SF2	3.2.1.50	K01205		alpha-N-acetylglucosaminidase family / NAGLU family
Phvul.009G034200	PF01554	PTHR11206,PTHR11206:SF130		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G034200	PF01554	PTHR11206,PTHR11206:SF130		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G034200	PF01554	PTHR11206,PTHR11206:SF130		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G034200	PF01554	PTHR11206,PTHR11206:SF130			GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G034200	PF01554	PTHR11206,PTHR11206:SF130			GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G034200	PF01554	PTHR11206,PTHR11206:SF130			GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G176000	PF14365,PF03080	PTHR31589,PTHR31589:SF20				Protein of Unknown Function (DUF239)
Phvul.009G165600		PTHR36406				
Phvul.009G081700	PF00067	PTHR24282,PTHR24282:SF24	1.3.3.9		GO:0055114,GO:0020037,GO:0016705,GO:0005506	cytochrome P450, family 72, subfamily A, polypeptide 8
Phvul.009G111000	PF10604	PTHR33789,PTHR33789:SF5				Polyketide cyclase/dehydrase and lipid transport superfamily protein
Phvul.009G163000						
Phvul.009G097000	PF09762	PTHR16441				paramyosin-related
Phvul.009G097000	PF09762	PTHR16441				paramyosin-related
Phvul.009G112100	PF01490	PTHR22950,PTHR22950:SF208				amino acid permease 8
Phvul.009G112100	PF01490	PTHR22950,PTHR22950:SF208				amino acid permease 8
Phvul.009G031600	PF01429	PTHR37701,PTHR37701:SF1			GO:0005634,GO:0003677	methyl-CPG-binding domain 8
Phvul.009G061325	PF00067	PTHR24286,PTHR24286:SF50	4.2.1.92	K01723	GO:0055114,GO:0020037,GO:0016705,GO:0005506	allene oxide synthase
Phvul.009G026300	PF01025	PTHR21237,PTHR21237:SF4			GO:0051087,GO:0042803,GO:0006457,GO:0000774	Co-chaperone GrpE family protein
Phvul.009G107401		PTHR12446,PTHR12446:SF14				Tesmin/TSO1-like CXC domain-containing protein
Phvul.009G140000		PTHR33825,PTHR33825:SF2				
Phvul.009G188251		PTHR23042,PTHR23042:SF51				basic helix-loop-helix (bHLH) DNA-binding superfamily protein
Phvul.009G021100		PTHR36316				
Phvul.009G201900		PTHR33673,PTHR33673:SF3				
Phvul.009G188201						
Phvul.009G262200	PF00847	PTHR31190,PTHR31190:SF4		K09286	GO:0006355,GO:0003700	related to AP2 12
Phvul.009G114100	PF03953,PF00091	PTHR11588,PTHR11588:SF101		K07374	GO:0003924,GO:0007017,GO:0005874	tubulin alpha-2 chain
Phvul.009G202000	PF16135	PTHR31413,PTHR31413:SF4			GO:0007165	ABI five binding protein 3
Phvul.009G202000	PF16135	PTHR31413,PTHR31413:SF4			GO:0007165	ABI five binding protein 3
Phvul.009G202000	PF16135	PTHR31413,PTHR31413:SF4			GO:0007165	ABI five binding protein 3
Phvul.009G202000	PF16135	PTHR31413,PTHR31413:SF4			GO:0007165	ABI five binding protein 3
Phvul.009G157400	PF15613,PF15614,PF02791,PF10537	PTHR15546				DDT domain-containing protein
Phvul.009G157400	PF15613,PF15614,PF02791,PF10537	PTHR15546				DDT domain-containing protein
Phvul.009G189800	PF00544,PF04431	PTHR31683,PTHR31683:SF7	4.2.2.2	K01728	GO:0030570	Pectate lyase family protein
Phvul.009G138300	PF00069	PTHR24056,PTHR24056:SF193	2.7.11.22,2.7.11.23	K08819	GO:0006468,GO:0005524,GO:0004672	Protein kinase superfamily protein
Phvul.009G240300	PF11969	PTHR23089,PTHR23089:SF3				HISTIDINE TRIAD NUCLEOTIDE-BINDING 2
Phvul.009G055000	PF04305	PTHR21496,PTHR21496:SF6				Protein of unknown function DUF455
Phvul.009G087200		PTHR21145,PTHR21145:SF1	5.4.99.5	K01850	GO:0009073,GO:0004106	chorismate mutase 2
Phvul.009G087200		PTHR21145,PTHR21145:SF1	5.4.99.5	K01850	GO:0009073,GO:0004106	chorismate mutase 2
Phvul.009G087200		PTHR21145,PTHR21145:SF1	5.4.99.5	K01850	GO:0009073,GO:0004106	chorismate mutase 2
Phvul.009G121500	PF01753,PF00856	PTHR12197,PTHR12197:SF165	2.1.1.43	K11426	GO:0005515	SET domain group 37
Phvul.009G121500	PF01753,PF00856	PTHR12197,PTHR12197:SF165	2.1.1.43		GO:0005515	SET domain group 37
Phvul.009G239901	PF00069	PTHR27009,PTHR27009:SF17	2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	lectin protein kinase family protein
Phvul.009G204100	PF01343	PTHR33209,PTHR33209:SF1		K04773	GO:0008233,GO:0006508	signal peptide peptidase
Phvul.009G148401						RING/FYVE/PHD zinc finger superfamily protein
Phvul.009G218300	PF05964,PF02928,PF02375,PF05965,PF02373	PTHR10694,PTHR10694:SF41		K11446	GO:0005634	JUMONJI 14
Phvul.009G201300	PF00225	PTHR24115,PTHR24115:SF372	3.6.4.4	K10401	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	ATP binding microtubule motor family protein
Phvul.009G201300	PF00225	PTHR24115,PTHR24115:SF372	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	ATP binding microtubule motor family protein
Phvul.009G201300	PF00225	PTHR24115,PTHR24115:SF372	3.6.4.4		GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	ATP binding microtubule motor family protein
Phvul.009G090900		PTHR33132,PTHR33132:SF14				serine-rich protein-related
Phvul.009G094600	PF03140	PTHR31549,PTHR31549:SF2				
Phvul.009G006000	PF03765,PF00650	PTHR23324,PTHR23324:SF43				Sec14p-like phosphatidylinositol transfer family protein
Phvul.009G006000	PF00650	PTHR23324,PTHR23324:SF43				Sec14p-like phosphatidylinositol transfer family protein
Phvul.009G006000	PF03765,PF00650	PTHR23324,PTHR23324:SF43				Sec14p-like phosphatidylinositol transfer family protein
Phvul.009G185566	PF01535,PF12854,PF13041	PTHR24015		K17964		Pentatricopeptide repeat (PPR) superfamily protein
Phvul.009G214000	PF00646	PTHR32212,PTHR32212:SF65			GO:0005515	F-box/RNI-like/FBD-like domains-containing protein
Phvul.009G187700	PF00249	PTHR10641,PTHR10641:SF641		K09422		myb domain protein 94
Phvul.009G039300	PF16200,PF01145	PTHR10264,PTHR10264:SF27			GO:0016020	SPFH/Band 7/PHB domain-containing membrane-associated protein family
Phvul.009G057300	PF06708	PTHR34358,PTHR34358:SF1				Protein of unknown function (DUF1195)
Phvul.009G109100	PF03055	PTHR10543,PTHR10543:SF30	1.13.11.51	K11159		carotenoid cleavage dioxygenase 1
Phvul.009G026700	PF04127	PTHR12290,PTHR12290:SF2	6.3.2.5	K01922		4-phospho-panto-thenoylcysteine synthetase
Phvul.009G237500						low-molecular-weight cysteine-rich 58
Phvul.009G078900	PF05653	PTHR12570,PTHR12570:SF12			GO:0016021,GO:0015693,GO:0015095	Protein of unknown function (DUF803)
Phvul.009G053700	PF12108,PF16837,PF13297,PF11931	PTHR12786,PTHR12786:SF2		K12827		splicing factor-related
Phvul.009G247200		PTHR33433				flowering promoting factor 1
Phvul.009G030100	PF05678	PTHR33179,PTHR33179:SF4				VQ motif-containing protein
Phvul.009G219400						
Phvul.009G050300	PF05030	PTHR23107				GRF1-interacting factor 3
Phvul.009G072366	PF13246	PTHR24093,PTHR24093:SF163	3.6.3.8,3.6.3.35			endoplasmic reticulum-type calcium-transporting ATPase 3
Phvul.009G220900		PTHR33825,PTHR33825:SF4				
Phvul.009G220900		PTHR33825,PTHR33825:SF4				
Phvul.009G243200	PF03473,PF03476	PTHR14237,PTHR14237:SF30	2.8.1.9		GO:0030170,GO:0030151,GO:0003824	Molybdenum cofactor sulfurase family protein
Phvul.009G016800	PF02704	PTHR23201,PTHR23201:SF2				GAST1 protein homolog 1
Phvul.009G218000	PF03357	PTHR10476,PTHR10476:SF8		K12191	GO:0007034	SNF7 family protein
Phvul.009G119100	PF13386	PTHR33876,PTHR33876:SF1				high-affinity nickel-transport family protein
Phvul.009G245600	PF14551,PF00493	PTHR11630,PTHR11630:SF43	3.6.4.12	K02542	GO:0006260,GO:0005524,GO:0003677,GO:0042555,GO:0006270,GO:0005634,GO:0003678	minichromosome maintenance (MCM2/3/5) family protein
Phvul.009G026475		PTHR31509,PTHR31509:SF2				
Phvul.009G026475		PTHR31509,PTHR31509:SF2				
Phvul.009G092432		PTHR14942,PTHR14942:SF2		K02109		Ubiquitin-like superfamily protein
Phvul.009G221100		PTHR33511				
Phvul.009G238600						RNA-directed DNA polymerase (reverse transcriptase)-related family protein
Phvul.009G076100	PF01650	PTHR12000,PTHR12000:SF13	3.4.22.34	K01369	GO:0008233,GO:0006508	gamma vacuolar processing enzyme
Phvul.009G247800	PF01249	PTHR10442		K02971	GO:0006412,GO:0005840,GO:0005622,GO:0003735	Ribosomal protein S21e 
Phvul.009G051200						
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203			GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGACG motif-binding factor 4
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203		K14431	GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGA1A-related gene 3
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203		K14431	GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGA1A-related gene 3
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203		K14431	GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGA1A-related gene 3
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203		K14431	GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGA1A-related gene 3
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203		K14431	GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGA1A-related gene 3
Phvul.009G026900	PF00170,PF14144	PTHR22952,PTHR22952:SF203		K14431	GO:0043565,GO:0006355,GO:0003700,GO:0006351	TGA1A-related gene 3
Phvul.009G063300		PTHR33348,PTHR33348:SF3				
Phvul.009G024600	PF10950	PTHR33731,PTHR33731:SF3				
Phvul.009G189500	PF00612,PF13178	PTHR32295,PTHR32295:SF14			GO:0005515	IQ-domain 31
Phvul.009G239700	PF07714	PTHR27009,PTHR27009:SF17	2.7.11.1		GO:0006468,GO:0004672	Protein kinase superfamily protein
Phvul.009G069900	PF02704	PTHR23201,PTHR23201:SF4				Gibberellin-regulated family protein
Phvul.009G197500	PF00717	PTHR10806,PTHR10806:SF7	3.4.21.89	K13280	GO:0016020,GO:0008233,GO:0006465	Peptidase S24/S26A/S26B/S26C family protein
Phvul.009G075801						arabinogalactan protein 15
Phvul.009G023800	PF00560,PF07714	PTHR27000,PTHR27000:SF96	2.7.11.1		GO:0005515,GO:0006468,GO:0004672	Leucine-rich repeat protein kinase family protein
Phvul.009G125300	PF03798	PTHR13439,PTHR13439:SF4			GO:0016021	TRAM, LAG1 and CLN8 (TLC) lipid-sensing domain containing protein
Phvul.009G089800	PF00860	PTHR11119,PTHR11119:SF47		K14611	GO:0055085,GO:0016020,GO:0006810,GO:0005215	Xanthine/uracil permease family protein
Phvul.009G231400	PF00956	PTHR11875,PTHR11875:SF73		K11279	GO:0006334,GO:0005634	nucleosome assembly protein 1;2
Phvul.009G012300	PF13202,PF12763	PTHR11216,PTHR11216:SF72			GO:0005509	Calcium-binding EF hand family protein
Phvul.009G071100	PF00646	PTHR32133,PTHR32133:SF88			GO:0005515	Galactose oxidase/kelch repeat superfamily protein
Phvul.009G195600	PF15044,PF12807,PF13424	PTHR12601,PTHR12601:SF9		K03255		Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.009G195600	PF12807,PF13424	PTHR12601,PTHR12601:SF9				Tetratricopeptide repeat (TPR)-like superfamily protein
Phvul.009G094300	PF00046	PTHR15467			GO:0003677	overexpressor of cationic peroxidase 3
Phvul.009G138532	PF00069	PTHR27000,PTHR27000:SF220	2.7.11.1	K13415	GO:0006468,GO:0005524,GO:0004672	Leucine-rich receptor-like protein kinase family protein
Phvul.009G171600	PF05691	PTHR31268,PTHR31268:SF10	2.4.1.82			seed imbibition 2
Phvul.009G098300		PTHR31365,PTHR31365:SF5				
Phvul.009G130000	PF01486,PF00319	PTHR11945,PTHR11945:SF97		K09264	GO:0006355,GO:0005634,GO:0003700,GO:0046983,GO:0003677	K-box region and MADS-box transcription factor family protein 
Phvul.009G228200	PF00249	PTHR10641,PTHR10641:SF508		K09422		MYB-like 102
Phvul.009G260600	PF08137	PTHR33102,PTHR33102:SF14				ROTUNDIFOLIA like 9
Phvul.009G245300	PF00067	PTHR24298,PTHR24298:SF159	1.14.13.121		GO:0055114,GO:0020037,GO:0016705,GO:0005506	cytochrome P450, family 71, subfamily A, polypeptide 21
Phvul.009G039000	PF02365	PTHR31989,PTHR31989:SF5			GO:0006355,GO:0003677	NAC transcription factor-like 9
Phvul.009G157900	PF03765,PF00650	PTHR23324,PTHR23324:SF48				Sec14p-like phosphatidylinositol transfer family protein
Phvul.009G112450	PF00365	PTHR13697,PTHR13697:SF7	2.7.1.11	K00850	GO:0006096,GO:0003872	phosphofructokinase 3
Phvul.009G198100	PF01126	PTHR35703,PTHR35703:SF2	1.14.99.3	K00510	GO:0055114,GO:0006788,GO:0004392	Plant haem oxygenase (decyclizing) family protein
Phvul.009G037500	PF01991	PTHR12317,PTHR12317:SF18		K02150	GO:0046961,GO:0033178,GO:0015991,GO:0016747	vacuolar H+-ATPase subunit E isoform 3
Phvul.009G061900	PF08041	PTHR34951			GO:0009512	cytochrome b6f complex subunit (petM), putative
Phvul.009G012100	PF00724	PTHR22893,PTHR22893:SF62	1.3.1.42	K05894	GO:0055114,GO:0016491,GO:0010181	12-oxophytodienoate reductase 1
Phvul.009G175700	PF08234	PTHR14281,PTHR14281:SF0		K11550		
Phvul.009G064600	PF04278	PTHR33926,PTHR33926:SF2				Tic22-like family protein
Phvul.009G071600						
Phvul.009G136000	PF08718	PTHR10219,PTHR10219:SF34			GO:0051861,GO:0046836,GO:0017089,GO:0005737	glycolipid transfer protein 2
Phvul.009G136000	PF08718	PTHR10219,PTHR10219:SF34			GO:0051861,GO:0046836,GO:0017089,GO:0005737	glycolipid transfer protein 2
Phvul.009G032300	PF01474	PTHR21337,PTHR21337:SF7	2.5.1.54	K01626	GO:0009073,GO:0003849	Class-II DAHP synthetase family protein
Phvul.009G114900	PF01554	PTHR11206,PTHR11206:SF92		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	MATE efflux family protein
Phvul.009G018100	PF00657	PTHR22835,PTHR22835:SF227	3.1.1.3		GO:0016788	GDSL-like Lipase/Acylhydrolase superfamily protein
Phvul.009G124700	PF08449	PTHR11132,PTHR11132:SF127			GO:0055085	EamA-like transporter family protein
Phvul.009G036700		PTHR24115,PTHR24115:SF463			GO:0007018,GO:0005871,GO:0003777	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.009G066300	PF02458	PTHR31896			GO:0016747	HXXXD-type acyl-transferase family protein
Phvul.009G229200	PF00628,PF12165	PTHR12321,PTHR12321:SF61			GO:0005515,GO:0042393,GO:0006355	alfin-like 5
Phvul.009G084300	PF12706,PF00536,PF07522	PTHR23240,PTHR23240:SF10		K15340	GO:0005515	sterile alpha motif (SAM) domain-containing protein
Phvul.009G079500	PF11838,PF01433	PTHR11533,PTHR11533:SF189	3.4.11.2	K08776	GO:0008270,GO:0008237,GO:0006508	aminopeptidase M1
Phvul.009G175200	PF03195	PTHR31301,PTHR31301:SF17				Lateral organ boundaries (LOB) domain family protein
Phvul.009G214400	PF01655	PTHR23413		K02912	GO:0006412,GO:0005840,GO:0005622,GO:0003735	Ribosomal protein L32e
Phvul.009G125000		PTHR33674,PTHR33674:SF3				
Phvul.009G125000		PTHR33674,PTHR33674:SF3				
Phvul.009G131300						
Phvul.009G231000		PTHR31250,PTHR31250:SF13				calmodulin-binding family protein
Phvul.009G198700	PF12695	PTHR10655,PTHR10655:SF34	3.1.1.5	K06130		alpha/beta-Hydrolases superfamily protein
Phvul.009G013200	PF00847	PTHR31241,PTHR31241:SF6			GO:0006355,GO:0003700	Integrase-type DNA-binding superfamily protein
Phvul.009G188100	PF03634	PTHR31072,PTHR31072:SF11				TEOSINTE BRANCHED, cycloidea and PCF (TCP) 14
Phvul.009G067100	PF00225	PTHR24115,PTHR24115:SF463	3.6.4.4	K10395	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.009G067100	PF00225	PTHR24115,PTHR24115:SF463	3.6.4.4	K10395	GO:0008017,GO:0007018,GO:0005524,GO:0003777,GO:0005871	P-loop containing nucleoside triphosphate hydrolases superfamily protein
Phvul.009G007900						
Phvul.009G119500	PF09329	PTHR13454		K10736	GO:0006260,GO:0005634	minichromosome maintenance 10
Phvul.009G119500	PF09329	PTHR13454		K10736	GO:0006260,GO:0005634	minichromosome maintenance 10
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 7
Phvul.009G047000	PF08880,PF08879	PTHR31602,PTHR31602:SF11			GO:0006355,GO:0005634,GO:0005524,GO:0032502,GO:0006351	growth-regulating factor 2
Phvul.009G033700		PTHR35689,PTHR35689:SF1				
Phvul.009G033700		PTHR35689,PTHR35689:SF1				
Phvul.009G237200	PF01535,PF12854,PF13041	PTHR24015,PTHR24015:SF348		K17964		Pentatricopeptide repeat (PPR) superfamily protein
Phvul.009G237200	PF01535,PF12854,PF13041	PTHR24015,PTHR24015:SF348		K17964		Pentatricopeptide repeat (PPR) superfamily protein
Phvul.009G206200	PF00781	PTHR11255	2.7.1.107	K00901	GO:0016301	diacylglycerol kinase 3
Phvul.009G040000		PTHR36372,PTHR36372:SF1				
Phvul.009G081666	PF01565,PF09265	PTHR11748,PTHR11748:SF17	1.5.99.12		GO:0055114,GO:0050660,GO:0016491,GO:0019139,GO:0009690	cytokinin oxidase 7
Phvul.009G175900	PF13621	PTHR12480,PTHR12480:SF6				2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
